airline_id,airline_name,airline_created_date,promotion_id,promotion_name,promotion_comments,reward_id,reward_name,reward_comments,redemption_id,redemption_date,passenger_id,miles_used
38,Oceanic Air 38,2017-05-27,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,20488,2026-01-01,9884,9534
87,Horizon Airways 87,1998-02-24,491,Black Friday Fly 2026,Valid for flights over 3180 miles,794,Lounge Access Coupon,Expiry: 49 days after redemption,20489,2026-02-17,8312,15583
85,Global Jet 85,1992-05-03,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,20490,2026-01-22,9949,2740
95,Horizon Airways 95,1978-05-20,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,723,Priority Boarding Coupon,Expiry: 54 days after redemption,20491,2026-01-24,5770,2610
77,Horizon Airways 77,1984-10-12,431,Holiday Special 2026,Valid for flights over 4118 miles,736,Free Meal Coupon,Expiry: 78 days after redemption,20492,2026-02-28,9154,14832
58,AeroSwift 58,1978-11-08,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,20493,2026-01-13,7440,5746
80,Global Jet 80,1981-07-11,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,20494,2026-01-30,7126,7774
14,Oceanic Air 14,1971-02-01,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,20495,2026-01-07,6469,21333
81,SkyBound 81,1994-02-27,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,20496,2026-01-06,5771,10127
55,Horizon Airways 55,1970-06-13,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20497,2026-02-13,9756,23410
34,AeroSwift 34,1977-09-29,482,First Class Access 2026,Valid for flights over 4221 miles,752,Free Meal Coupon,Expiry: 31 days after redemption,20498,2026-02-15,7099,8754
69,Oceanic Air 69,1992-04-13,458,Summer Miles 2026,Valid for flights over 1568 miles,706,Extra Baggage Coupon,Expiry: 90 days after redemption,20499,2026-02-12,8265,22408
75,Oceanic Air 75,2005-06-30,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,20500,2026-02-17,9190,4280
47,Oceanic Air 47,2001-02-17,482,First Class Access 2026,Valid for flights over 4221 miles,752,Free Meal Coupon,Expiry: 31 days after redemption,20501,2026-02-05,9657,15989
4,SkyBound 4,1983-04-06,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,20502,2026-02-26,9204,6767
31,Horizon Airways 31,2000-07-31,482,First Class Access 2026,Valid for flights over 4221 miles,752,Free Meal Coupon,Expiry: 31 days after redemption,20503,2026-01-07,6199,15366
58,AeroSwift 58,1978-11-08,439,Holiday Special 2026,Valid for flights over 4949 miles,705,Extra Baggage Coupon,Expiry: 60 days after redemption,20504,2026-01-10,7929,22658
71,Horizon Airways 71,1997-06-17,413,First Class Access 2026,Valid for flights over 2220 miles,713,Extra Baggage Coupon,Expiry: 49 days after redemption,20505,2026-01-22,6244,6823
34,AeroSwift 34,1977-09-29,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20506,2026-02-18,9506,13287
94,Horizon Airways 94,1983-12-02,459,Holiday Special 2026,Valid for flights over 2619 miles,790,Extra Baggage Coupon,Expiry: 60 days after redemption,20507,2026-01-09,9196,8444
11,Global Jet 11,1993-07-11,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,723,Priority Boarding Coupon,Expiry: 54 days after redemption,20508,2026-02-27,8980,4721
3,Oceanic Air 3,1997-08-28,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20509,2026-03-02,7742,17641
98,SkyBound 98,1995-01-22,456,Black Friday Fly 2026,Valid for flights over 3648 miles,744,Double Points Coupon,Expiry: 84 days after redemption,20510,2026-01-31,6115,20166
20,Global Jet 20,1980-02-22,485,Summer Miles 2026,Valid for flights over 3643 miles,728,Lounge Access Coupon,Expiry: 62 days after redemption,20511,2026-02-21,7634,22177
7,SkyBound 7,1984-12-06,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,20512,2026-02-17,8498,13207
22,Oceanic Air 22,1993-11-07,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,20513,2026-02-08,8629,20108
48,Oceanic Air 48,1996-07-04,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,20514,2026-01-23,6430,11579
59,SkyBound 59,1999-09-22,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,20515,2026-01-28,8056,5679
89,Oceanic Air 89,1981-03-21,461,Business Class Upgrade 2026,Valid for flights over 4004 miles,774,Lounge Access Coupon,Expiry: 41 days after redemption,20516,2026-02-02,9675,3236
59,SkyBound 59,1999-09-22,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,20517,2026-01-07,6354,23828
50,Horizon Airways 50,2011-05-26,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,20518,2026-01-11,8266,5474
13,SkyBound 13,1977-02-28,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,20519,2026-01-01,8057,11363
65,Horizon Airways 65,1992-07-02,469,Summer Miles 2026,Valid for flights over 2081 miles,749,Extra Baggage Coupon,Expiry: 53 days after redemption,20520,2026-02-11,8376,18078
83,Global Jet 83,2001-11-03,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,20521,2026-01-27,9152,5918
12,Global Jet 12,2014-02-22,448,First Class Access 2026,Valid for flights over 995 miles,781,Priority Boarding Coupon,Expiry: 62 days after redemption,20522,2026-02-19,5810,6191
80,Global Jet 80,1981-07-11,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,20523,2026-01-18,5257,13563
66,Oceanic Air 66,1970-08-24,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,20524,2026-02-04,6734,11505
46,SkyBound 46,1993-11-20,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,731,Extra Baggage Coupon,Expiry: 53 days after redemption,20525,2026-01-25,8946,18165
79,SkyBound 79,1989-04-02,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,20526,2026-02-18,7559,10186
6,AeroSwift 6,1979-05-14,469,Summer Miles 2026,Valid for flights over 2081 miles,749,Extra Baggage Coupon,Expiry: 53 days after redemption,20527,2026-01-27,7280,9888
68,Oceanic Air 68,2011-06-25,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,20528,2026-02-05,5204,22891
32,Global Jet 32,2005-05-23,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,20529,2026-02-01,6597,16730
99,Global Jet 99,2001-05-11,435,Summer Miles 2026,Valid for flights over 3849 miles,771,Priority Boarding Coupon,Expiry: 84 days after redemption,20530,2026-02-16,9094,13914
94,Horizon Airways 94,1983-12-02,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,20531,2026-02-20,8359,11580
44,Global Jet 44,1991-05-25,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,20532,2026-01-20,6949,12795
93,SkyBound 93,2019-01-20,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,20533,2026-01-02,5649,2077
71,Horizon Airways 71,1997-06-17,448,First Class Access 2026,Valid for flights over 995 miles,748,Double Points Coupon,Expiry: 83 days after redemption,20534,2026-02-03,6311,19062
19,Horizon Airways 19,2008-08-15,422,Summer Miles 2026,Valid for flights over 4211 miles,791,Lounge Access Coupon,Expiry: 31 days after redemption,20535,2026-02-13,5139,19562
17,Global Jet 17,2016-06-22,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,20536,2026-02-26,5969,23142
34,AeroSwift 34,1977-09-29,424,First Class Access 2026,Valid for flights over 1467 miles,779,Lounge Access Coupon,Expiry: 31 days after redemption,20537,2026-01-18,7304,11033
22,Oceanic Air 22,1993-11-07,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,20538,2026-01-04,5670,14328
16,SkyBound 16,1975-12-03,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,20539,2026-01-27,8066,24262
42,Horizon Airways 42,1987-03-11,487,Black Friday Fly 2026,Valid for flights over 4790 miles,758,Double Points Coupon,Expiry: 55 days after redemption,20540,2026-01-27,8445,5084
58,AeroSwift 58,1978-11-08,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,20541,2026-01-19,5973,23938
91,Global Jet 91,1979-09-29,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,20542,2026-01-08,7866,13497
57,Oceanic Air 57,1986-12-05,431,Holiday Special 2026,Valid for flights over 4118 miles,736,Free Meal Coupon,Expiry: 78 days after redemption,20543,2026-01-29,7970,22376
88,SkyBound 88,2001-01-22,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,721,Free Meal Coupon,Expiry: 72 days after redemption,20544,2026-01-26,8855,19430
12,Global Jet 12,2014-02-22,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,20545,2026-01-11,8848,18050
44,Global Jet 44,1991-05-25,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,20546,2026-02-19,5626,17254
70,SkyBound 70,1970-09-14,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,20547,2026-01-12,9544,23106
92,Horizon Airways 92,1985-07-15,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,20548,2026-01-17,8728,23383
67,SkyBound 67,2014-03-26,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,20549,2026-01-30,9208,9168
62,AeroSwift 62,1972-07-15,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,20550,2026-01-05,5013,2764
35,SkyBound 35,2003-05-26,496,Black Friday Fly 2026,Valid for flights over 4842 miles,716,Lounge Access Coupon,Expiry: 83 days after redemption,20551,2026-01-09,8637,17741
97,Oceanic Air 97,1981-01-09,457,Business Class Upgrade 2026,Valid for flights over 1650 miles,710,Lounge Access Coupon,Expiry: 48 days after redemption,20552,2026-02-25,8195,15744
6,AeroSwift 6,1979-05-14,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,775,Extra Baggage Coupon,Expiry: 57 days after redemption,20553,2026-02-20,8118,24666
57,Oceanic Air 57,1986-12-05,424,First Class Access 2026,Valid for flights over 1467 miles,779,Lounge Access Coupon,Expiry: 31 days after redemption,20554,2026-02-03,5982,12774
77,Horizon Airways 77,1984-10-12,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,20555,2026-02-27,9877,12942
70,SkyBound 70,1970-09-14,482,First Class Access 2026,Valid for flights over 4221 miles,752,Free Meal Coupon,Expiry: 31 days after redemption,20556,2026-01-23,7686,9856
75,Oceanic Air 75,2005-06-30,485,Summer Miles 2026,Valid for flights over 3643 miles,728,Lounge Access Coupon,Expiry: 62 days after redemption,20557,2026-01-06,9476,12179
27,AeroSwift 27,1998-10-23,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,20558,2026-02-23,8523,22914
98,SkyBound 98,1995-01-22,496,Black Friday Fly 2026,Valid for flights over 4842 miles,772,Extra Baggage Coupon,Expiry: 40 days after redemption,20559,2026-01-08,9503,6743
4,SkyBound 4,1983-04-06,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,20560,2026-01-03,9015,8720
82,Oceanic Air 82,1987-08-30,476,Holiday Special 2026,Valid for flights over 1909 miles,739,Priority Boarding Coupon,Expiry: 57 days after redemption,20561,2026-01-08,7772,23128
28,SkyBound 28,2008-10-29,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,20562,2026-01-25,6219,17669
83,Global Jet 83,2001-11-03,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,20563,2026-02-04,9003,1578
74,Horizon Airways 74,2000-04-28,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,20564,2026-02-14,6970,14603
40,SkyBound 40,1979-05-19,473,Summer Miles 2026,Valid for flights over 2092 miles,788,Lounge Access Coupon,Expiry: 52 days after redemption,20565,2026-01-21,5085,18581
100,SkyBound 100,2011-02-14,498,Holiday Special 2026,Valid for flights over 1676 miles,746,Extra Baggage Coupon,Expiry: 38 days after redemption,20566,2026-02-20,8394,6027
31,Horizon Airways 31,2000-07-31,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,20567,2026-01-01,8314,19058
16,SkyBound 16,1975-12-03,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,20568,2026-01-25,9094,14848
57,Oceanic Air 57,1986-12-05,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,20569,2026-01-26,9259,16421
88,SkyBound 88,2001-01-22,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,20570,2026-01-24,9498,18622
73,Horizon Airways 73,1989-01-26,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,20571,2026-02-12,7959,1565
88,SkyBound 88,2001-01-22,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,20572,2026-02-13,8809,4365
33,AeroSwift 33,2018-08-26,465,Black Friday Fly 2026,Valid for flights over 3040 miles,733,Double Points Coupon,Expiry: 40 days after redemption,20573,2026-02-09,9115,5983
74,Horizon Airways 74,2000-04-28,496,Black Friday Fly 2026,Valid for flights over 4842 miles,772,Extra Baggage Coupon,Expiry: 40 days after redemption,20574,2026-01-09,6899,4951
97,Oceanic Air 97,1981-01-09,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,20575,2026-02-18,8883,24748
41,AeroSwift 41,1972-10-03,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,20576,2026-01-24,7177,19539
76,Horizon Airways 76,1971-09-13,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,20577,2026-02-17,6477,24580
50,Horizon Airways 50,2011-05-26,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,20578,2026-01-25,7667,16749
21,Global Jet 21,1987-04-05,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,20579,2026-02-18,6839,22941
62,AeroSwift 62,1972-07-15,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,731,Extra Baggage Coupon,Expiry: 53 days after redemption,20580,2026-01-29,6374,23999
75,Oceanic Air 75,2005-06-30,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,20581,2026-01-09,5196,5233
78,Oceanic Air 78,1980-05-03,469,Summer Miles 2026,Valid for flights over 2081 miles,749,Extra Baggage Coupon,Expiry: 53 days after redemption,20582,2026-01-08,5256,18077
73,Horizon Airways 73,1989-01-26,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,20583,2026-02-18,7411,15081
56,Global Jet 56,1980-04-16,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,20584,2026-02-24,6405,13820
100,SkyBound 100,2011-02-14,413,First Class Access 2026,Valid for flights over 2220 miles,713,Extra Baggage Coupon,Expiry: 49 days after redemption,20585,2026-02-11,8915,8925
25,AeroSwift 25,2001-03-12,422,Summer Miles 2026,Valid for flights over 4211 miles,791,Lounge Access Coupon,Expiry: 31 days after redemption,20586,2026-02-09,8539,23612
